Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
206,3,1,3,0,1,0,0,1,1,1,0,1,1,0,29600
205,3,4,3,1,0,0,0,3,1,1,1,1,1,0,59575
215,1,3,5,0,1,0,1,2,0,0,1,0,1,0,55125
209,3,2,3,1,0,0,0,1,0,0,0,0,0,1,33475
57,3,4,3,0,0,1,0,1,0,0,1,0,0,0,28925
188,2,3,1,1,0,0,0,3,0,1,0,1,0,1,42400
71,2,3,1,0,1,0,0,2,0,0,0,1,1,1,25725
210,2,4,5,0,0,1,1,3,1,1,1,0,1,1,57250
144,1,1,1,1,0,0,1,1,1,1,1,0,1,1,53850
247,3,2,1,0,0,1,0,1,0,0,0,1,0,0,22375
178,1,1,3,0,0,1,1,2,1,1,1,1,1,0,51150
249,1,2,3,0,0,1,0,2,1,0,1,0,1,1,32975
197,1,0,3,1,0,0,1,2,1,1,1,0,0,0,60425
61,1,4,2,1,0,0,1,2,1,1,1,1,1,0,63225
99,2,1,4,0,0,1,1,1,1,1,0,0,0,1,32225
78,3,1,4,0,1,0,0,1,0,0,1,1,0,1,37900
29,1,1,4,0,1,0,1,1,0,0,0,0,1,1,32475
131,3,0,1,0,0,1,0,1,0,1,0,1,0,1,19225
26,3,2,4,0,0,1,0,2,0,0,1,0,1,0,31400
182,1,1,2,0,1,0,1,1,0,1,1,1,1,1,51250
112,1,3,3,0,0,1,0,3,1,1,1,1,0,0,39500
3,2,3,2,1,0,0,0,2,1,0,0,0,1,0,30075
204,1,4,1,1,0,0,1,3,1,0,1,0,0,1,63350
79,1,1,5,1,0,0,0,1,1,1,1,0,1,0,42225
74,2,3,3,1,0,0,1,2,0,1,0,0,1,1,49100
112,3,2,3,0,0,1,1,3,1,1,1,0,1,0,52300
245,1,2,2,1,0,0,0,2,0,0,0,1,0,1,38075
120,3,2,3,0,1,0,1,2,0,1,0,0,0,1,42000
25,3,1,5,1,0,0,1,1,1,0,1,1,1,0,62075
222,2,0,1,1,0,0,1,3,0,1,0,0,0,1,51550
90,3,1,4,0,1,0,1,3,1,0,1,0,0,0,56000
210,3,2,2,0,1,0,1,1,1,1,0,0,1,0,39750
189,1,1,4,0,0,1,1,1,1,1,0,0,0,1,32975
218,2,4,2,1,0,0,0,3,0,1,0,1,0,0,45150
116,1,0,2,0,0,1,1,3,0,1,1,1,0,0,50850
5,3,4,3,0,1,0,0,2,1,0,0,0,1,0,24625
169,2,3,4,0,1,0,0,3,1,1,0,0,1,1,32475
177,2,1,1,0,1,0,0,3,0,1,0,0,0,0,27175
230,3,2,2,0,0,1,1,3,1,0,0,0,0,0,41000
136,1,2,2,1,0,0,1,1,0,1,0,0,0,1,43650
139,3,1,1,0,0,1,0,3,0,0,0,1,1,1,25925
56,1,4,2,0,1,0,1,3,1,0,0,1,1,1,44600
73,2,4,1,1,0,0,0,1,1,1,1,1,0,0,45275
181,2,0,3,0,1,0,1,3,0,1,0,1,0,1,48475
5,3,2,5,1,0,0,0,1,1,1,0,0,1,1,32375
206,2,2,5,1,0,0,0,3,0,1,1,0,1,0,54400
32,1,0,3,0,0,1,0,3,0,0,0,0,0,1,17550
150,3,1,4,1,0,0,1,2,1,1,1,0,1,0,64250
188,2,4,2,0,0,1,0,3,1,1,0,0,1,0,26200
245,3,3,3,1,0,0,1,2,0,1,1,0,1,0,66625
183,2,2,1,1,0,0,0,2,1,1,0,1,1,1,38275
166,3,4,3,1,0,0,1,3,1,0,0,1,1,1,60600
181,1,2,5,1,0,0,0,1,0,1,0,0,1,0,33525
188,1,0,1,1,0,0,1,2,1,1,0,1,1,1,50400
111,3,4,1,0,1,0,1,2,0,1,0,1,1,1,45225
19,3,2,2,1,0,0,1,2,0,0,1,1,1,1,62175
217,1,2,1,0,1,0,1,2,1,1,1,0,0,0,50925
202,1,0,1,0,1,0,0,2,1,1,1,1,0,1,38500
66,1,1,1,0,1,0,1,2,1,0,0,0,0,1,33400
246,2,1,3,0,0,1,0,2,1,0,1,0,1,1,33650
68,3,1,1,0,1,0,1,2,0,0,0,1,1,1,40650
199,2,2,4,1,0,0,1,3,0,1,1,1,0,0,72425
69,3,3,5,0,0,1,1,1,0,1,1,1,0,0,51675
160,2,0,4,0,1,0,1,2,1,1,1,0,1,0,53250
71,1,4,2,1,0,0,1,2,0,1,0,0,0,1,47025
184,3,4,4,0,1,0,1,3,1,0,1,1,1,1,65050
53,3,0,4,1,0,0,1,1,1,1,0,0,1,0,45825
42,3,0,5,0,1,0,0,1,1,0,0,1,0,0,26000
169,2,4,4,1,0,0,0,2,1,1,0,1,0,0,43175
240,2,1,5,1,0,0,0,1,0,0,1,0,0,0,46250
59,1,1,1,0,0,1,1,2,1,1,1,0,1,0,41225
196,1,4,2,1,0,0,1,3,0,0,1,1,1,1,68600
74,1,1,2,1,0,0,0,2,0,1,1,0,1,1,41600
245,3,3,3,0,0,1,0,2,0,1,0,1,1,1,30325
157,1,1,4,1,0,0,1,1,1,1,0,1,1,0,50625
71,3,1,2,0,0,1,0,2,1,1,1,1,0,0,35225
114,3,3,4,1,0,0,0,3,1,1,0,0,0,0,41600
94,3,3,1,1,0,0,1,1,0,0,1,0,1,1,55600
176,1,0,5,0,1,0,0,1,0,0,1,0,1,1,33400
16,2,2,5,1,0,0,1,2,1,1,0,0,0,0,49650
112,3,0,2,0,1,0,0,1,0,1,0,1,0,0,25000
117,1,2,5,0,1,0,0,3,1,1,1,0,1,1,41925
29,3,0,1,1,0,0,1,3,1,0,1,0,1,1,58975
189,2,0,2,0,0,1,1,3,0,1,0,0,1,0,37975
88,2,3,5,0,0,1,0,1,0,1,0,1,0,0,23900
24,3,3,2,1,0,0,0,2,1,0,1,0,0,0,43850
171,1,4,2,0,1,0,0,2,0,0,1,1,1,0,40475
218,1,2,5,1,0,0,1,1,1,1,0,0,1,0,49700
68,3,1,5,1,0,0,1,3,1,1,1,0,0,0,66950
106,2,0,5,0,0,1,1,1,0,0,0,0,0,1,31400
53,2,0,1,0,0,1,0,2,1,1,0,0,0,0,15075
117,3,1,5,0,0,1,1,2,0,0,0,1,1,1,41875
20,1,4,1,0,1,0,0,3,1,1,0,1,1,1,28700
74,3,4,3,0,0,1,0,2,1,0,1,1,1,0,37550
130,2,4,5,0,1,0,0,2,1,0,1,0,0,1,40500
5,2,2,1,1,0,0,0,2,0,0,0,1,1,1,32325
23,2,1,5,0,0,1,1,1,0,1,1,1,0,1,47525
157,3,2,2,0,1,0,0,3,0,1,0,1,1,1,34625
125,1,1,4,1,0,0,0,2,0,1,0,0,1,0,33625
141,3,0,5,0,1,0,0,2,0,0,0,1,0,0,31725
202,2,1,4,0,0,1,1,2,1,1,1,0,0,0,50050
202,2,0,1,0,1,0,0,1,1,1,1,0,1,0,32050
98,3,0,5,0,0,1,1,2,0,0,1,1,1,1,52400
217,2,2,3,1,0,0,0,2,0,0,1,0,0,0,47425
122,1,3,5,0,0,1,0,3,0,0,1,1,0,0,40750
126,2,0,1,0,0,1,0,2,1,0,0,1,1,0,20100
114,3,2,2,1,0,0,1,3,1,1,0,1,0,0,57800
125,2,4,4,1,0,0,1,2,0,1,1,1,1,0,68575
79,1,2,1,1,0,0,1,2,0,1,0,1,0,0,48925
206,1,2,5,0,0,1,0,2,0,0,0,1,0,1,26850
147,2,3,3,0,1,0,0,1,0,1,0,1,1,0,27875
213,3,0,2,0,1,0,0,1,0,0,0,1,1,1,26275
29,2,1,5,0,1,0,1,3,0,1,1,0,1,1,55225
133,1,4,5,0,1,0,0,1,0,0,1,0,1,1,35325
66,3,0,5,0,1,0,1,3,1,1,0,1,0,0,49850
33,3,2,4,1,0,0,1,1,1,1,1,0,1,0,58575
70,2,2,1,0,1,0,0,2,0,0,1,1,1,0,36700
28,3,1,1,0,1,0,0,2,1,0,1,1,0,0,36650
36,3,1,4,0,0,1,0,3,1,1,0,0,1,0,24150
12,2,4,3,0,1,0,1,2,0,1,1,0,1,0,51050
129,3,2,5,0,0,1,1,2,0,0,0,0,1,1,38475
79,1,1,2,0,1,0,0,1,0,1,1,0,1,1,29225
89,2,4,4,1,0,0,1,2,0,0,1,1,1,0,66425
105,2,4,4,0,0,1,1,1,1,1,0,0,1,1,34625
11,3,2,2,1,0,0,1,2,1,0,0,0,1,1,46025
226,2,0,1,0,0,1,1,3,0,0,0,0,1,0,36400
20,3,0,2,0,1,0,0,2,1,0,1,1,0,1,36950
164,1,3,1,1,0,0,1,1,0,1,1,0,0,0,55600
85,3,1,2,0,0,1,1,3,1,0,0,0,0,0,36625
59,1,0,5,0,1,0,0,3,0,0,0,1,0,0,30175
22,3,2,3,0,0,1,1,3,0,1,1,0,0,0,49800
170,2,3,2,1,0,0,0,2,0,1,1,1,0,0,51450
159,2,0,2,0,1,0,0,2,1,0,1,1,1,1,38925
167,2,4,1,0,1,0,0,2,0,0,1,0,1,0,36175
145,2,4,5,0,1,0,0,2,1,1,0,1,1,1,34825
137,3,1,3,1,0,0,1,3,1,1,0,1,1,1,58875
213,3,1,1,1,0,0,0,2,1,1,0,1,1,1,39775
149,2,2,5,1,0,0,0,3,1,1,1,0,0,1,53225
119,2,4,4,0,1,0,1,1,0,1,0,0,1,1,39725
12,3,2,3,0,0,1,0,1,1,0,1,0,1,1,26550
178,1,2,5,1,0,0,1,1,0,1,0,0,0,0,48450
146,3,4,4,1,0,0,1,1,0,0,1,1,0,1,65850
119,2,4,1,0,1,0,0,2,1,1,0,1,0,0,29175
159,1,2,5,1,0,0,1,1,0,1,1,0,0,0,59725
123,1,0,4,0,1,0,0,3,0,1,0,1,0,0,31775
3,2,2,4,1,0,0,0,1,0,1,0,1,1,1,33775
44,1,3,2,0,0,1,1,1,1,1,1,1,0,1,44550
26,1,1,4,0,0,1,0,2,0,0,0,0,1,1,15900
93,2,4,1,1,0,0,1,3,1,1,1,0,0,1,63325
234,1,4,5,1,0,0,0,3,1,1,1,0,0,1,55350
154,3,4,3,1,0,0,0,3,0,1,1,1,0,0,58050
149,1,0,1,1,0,0,0,1,1,1,0,0,1,0,26475
93,3,2,4,1,0,0,0,1,0,0,1,0,0,1,43575
59,2,1,2,1,0,0,0,3,0,0,0,1,1,0,37675
187,1,3,5,1,0,0,0,3,0,1,1,0,1,1,53175
200,3,1,5,0,0,1,1,2,1,1,1,0,1,1,52750
168,1,3,1,0,1,0,1,3,1,1,0,0,0,0,42200
169,3,1,3,0,1,0,0,2,0,0,1,0,1,1,37975
241,3,0,3,0,1,0,0,3,1,1,1,0,0,0,44025
37,1,1,1,0,0,1,0,2,0,0,0,1,1,1,16875
242,1,3,5,1,0,0,0,3,0,0,0,0,1,0,41550
41,1,0,3,1,0,0,0,1,1,0,0,1,0,0,29475
144,3,2,2,0,1,0,1,1,1,0,0,1,1,0,41300
119,2,1,5,0,1,0,1,3,0,1,0,0,0,1,45725
119,2,2,4,0,1,0,1,3,1,0,0,0,1,0,44225
41,1,4,5,0,0,1,1,1,0,0,0,0,0,0,31275
245,1,4,3,1,0,0,0,3,1,0,1,1,0,1,56325
231,1,1,4,0,0,1,1,2,1,0,0,0,1,0,36275
97,2,0,1,0,1,0,0,3,0,1,0,1,0,0,28875
186,1,0,5,1,0,0,0,1,1,0,0,0,1,0,31150
93,1,0,2,0,1,0,0,1,0,0,0,0,1,1,15825
214,1,3,5,1,0,0,1,3,1,1,1,1,0,0,73550
247,2,2,4,1,0,0,0,2,1,0,1,0,0,0,49675
23,3,0,4,0,1,0,0,3,1,1,0,1,0,1,32525
22,2,4,1,1,0,0,1,3,0,1,0,0,0,1,49550
176,3,0,4,0,0,1,1,2,1,1,0,1,1,1,42850
112,3,1,3,1,0,0,1,2,1,1,1,1,0,0,66500
230,2,4,2,1,0,0,0,3,1,0,0,0,0,1,40000
120,2,0,2,1,0,0,1,3,1,1,1,0,1,0,62250
66,2,1,5,0,0,1,1,2,0,0,0,0,1,1,34650
182,2,3,4,0,0,1,0,3,0,1,1,1,1,1,43750
150,3,4,3,0,1,0,1,1,1,0,1,1,1,1,55950
221,2,3,2,0,0,1,0,2,1,0,0,1,0,0,25975
216,3,0,4,1,0,0,0,1,1,1,0,0,0,0,34900
133,1,3,1,0,0,1,0,2,1,0,1,0,0,1,28325
188,3,0,2,0,1,0,0,1,1,0,0,1,1,1,25900
101,3,0,5,1,0,0,0,2,1,1,1,1,0,1,52975
226,1,3,4,1,0,0,0,3,1,0,1,0,1,0,51900
91,3,3,5,0,1,0,1,1,0,0,1,1,0,1,55975
172,3,0,4,1,0,0,1,3,0,0,0,0,1,1,54300
136,2,1,3,0,1,0,1,1,0,0,1,0,0,1,47150
204,3,3,3,0,1,0,0,1,1,1,0,1,1,1,31050
84,1,2,5,1,0,0,0,2,0,0,0,0,1,1,33350
6,1,3,2,0,0,1,0,2,1,0,1,0,1,1,26400
166,3,4,1,1,0,0,1,1,1,0,1,1,1,1,62850
225,1,4,1,1,0,0,0,2,0,0,1,0,0,0,45125
117,1,3,4,0,0,1,1,3,0,1,0,0,1,0,39425
204,2,4,4,0,0,1,1,3,0,1,1,1,1,1,60050
229,3,2,2,1,0,0,0,3,1,1,1,1,0,0,57425
111,3,3,5,0,0,1,1,1,1,0,0,1,1,1,39975
104,3,1,4,0,1,0,1,2,0,0,1,0,1,0,52600
63,2,4,1,0,1,0,1,2,0,1,0,0,1,1,38075
68,2,4,4,1,0,0,0,2,1,1,0,0,0,1,36200
27,2,0,4,1,0,0,1,1,0,0,1,1,0,1,58375
180,3,4,1,0,1,0,0,3,0,0,0,0,1,0,29750
138,2,0,4,0,1,0,0,3,0,0,0,0,0,0,27950
98,3,3,1,0,1,0,0,1,1,0,0,0,1,0,20200
177,2,3,2,0,1,0,1,2,0,0,1,1,0,0,56375
48,3,2,5,0,0,1,0,2,0,1,0,0,1,1,22700
14,1,3,5,0,1,0,1,3,1,1,0,0,0,1,43350
14,2,2,2,1,0,0,1,1,1,0,1,0,1,0,52850
89,3,0,3,1,0,0,1,1,0,1,1,0,0,1,56975
196,1,2,2,0,1,0,1,2,1,1,1,0,1,0,51650
105,1,0,3,1,0,0,0,2,0,0,1,1,0,0,46075
57,3,2,3,1,0,0,1,1,1,1,1,1,0,0,62375
200,1,4,1,0,0,1,1,2,1,1,1,0,1,1,47000
65,3,4,2,1,0,0,0,3,0,0,0,0,0,0,37125
151,2,1,3,0,0,1,1,2,0,1,0,0,0,0,35525
120,3,4,4,1,0,0,0,2,0,1,1,0,0,0,50500
193,3,3,1,1,0,0,0,3,1,1,0,1,1,1,44275
137,2,4,2,0,0,1,1,1,0,1,1,1,0,0,48875
207,2,2,3,0,1,0,1,2,1,1,0,0,0,0,42925
18,3,2,1,1,0,0,0,1,1,1,0,0,0,0,27700
61,3,1,5,1,0,0,0,1,0,1,0,1,0,0,37225
132,1,3,3,0,1,0,0,2,0,0,1,1,0,1,40000
71,3,0,5,1,0,0,1,1,1,0,0,0,1,1,46275
64,2,4,5,0,1,0,1,1,1,0,1,1,0,0,54800
94,2,3,5,0,1,0,0,1,1,1,0,1,1,0,29300
32,2,4,1,1,0,0,1,1,1,1,0,0,1,0,43050
128,3,0,2,0,0,1,0,2,0,0,1,0,1,0,29950
9,2,1,1,0,0,1,0,3,1,0,0,0,1,0,16975
54,3,0,3,0,1,0,1,3,1,1,0,1,1,0,47050
233,3,1,4,0,1,0,0,2,1,0,1,0,0,0,41075
235,1,0,5,1,0,0,1,1,0,1,0,1,1,1,52825
135,1,0,4,0,1,0,0,1,0,1,1,1,0,0,36825
248,2,2,3,0,0,1,1,3,0,1,0,0,0,1,42200
119,1,3,1,0,0,1,1,3,0,1,0,0,0,1,35725
147,3,1,3,0,1,0,1,1,1,0,0,0,0,1,37425
75,1,2,3,1,0,0,0,3,1,1,0,0,1,1,35625
114,1,2,5,1,0,0,0,1,1,1,1,1,0,1,48300
235,2,2,4,0,0,1,0,1,0,0,0,1,0,0,24325
247,3,2,2,1,0,0,1,3,1,0,0,0,0,1,55425
26,2,1,5,1,0,0,1,1,0,0,1,1,1,1,60350
205,1,0,3,1,0,0,0,3,1,1,0,0,1,0,37375
31,2,0,1,0,0,1,1,2,0,0,1,0,0,0,39775
3,1,1,1,1,0,0,1,2,1,1,1,1,0,0,58275
14,2,2,5,0,1,0,1,2,0,1,0,1,1,1,44800
60,3,4,5,1,0,0,0,3,0,0,1,1,0,1,56950
236,3,0,5,1,0,0,1,3,1,0,1,1,1,0,73600
181,2,4,3,0,0,1,0,1,0,1,1,0,0,0,31775
104,1,2,4,0,0,1,0,2,1,0,1,1,0,0,35050
190,3,4,4,0,0,1,0,3,0,0,1,0,0,1,40500
209,2,4,5,0,1,0,1,3,0,1,1,1,1,1,66425
170,1,1,3,1,0,0,1,2,1,1,0,1,0,1,53200
17,1,0,1,1,0,0,1,2,0,1,0,1,0,1,45875
137,1,2,1,1,0,0,1,2,1,0,1,0,1,0,56675
12,2,3,2,1,0,0,1,3,1,1,0,0,0,0,50050
160,1,0,5,0,0,1,1,3,1,0,1,1,0,0,54700
123,2,4,2,1,0,0,1,2,1,0,0,0,1,1,48825
18,3,1,3,0,0,1,0,1,1,0,1,1,1,1,30400
214,3,2,4,0,0,1,0,1,1,1,0,1,1,1,26800
48,2,1,5,1,0,0,0,2,0,1,0,0,0,1,34450
219,2,1,3,0,1,0,0,2,1,0,0,1,0,0,30675
59,1,4,1,0,1,0,0,2,0,1,0,1,0,0,25925
119,2,3,1,0,0,1,0,3,1,0,1,1,1,1,37425
147,3,3,5,0,0,1,1,2,1,1,1,0,0,0,52925
92,2,4,3,0,1,0,1,2,1,0,1,0,1,1,52050
202,2,0,5,0,0,1,1,3,1,1,0,0,1,1,42300
248,1,2,3,0,1,0,1,1,0,0,0,1,0,1,41900
227,3,4,3,0,0,1,1,1,1,0,0,1,0,0,41125
221,3,4,4,0,1,0,0,3,0,1,1,1,0,0,51975
221,1,0,2,0,1,0,1,3,0,1,0,0,1,1,42275
187,3,4,2,0,1,0,0,1,1,1,1,0,1,0,37425
26,1,1,2,1,0,0,1,2,1,1,0,1,0,1,48350
90,1,3,4,1,0,0,0,2,0,1,0,1,0,1,38700
158,2,3,4,1,0,0,0,1,1,0,0,0,1,0,32950
165,3,1,3,0,0,1,1,1,0,0,1,0,1,0,44375
189,3,1,2,0,1,0,1,2,1,0,0,0,1,0,40725
155,3,2,2,1,0,0,0,1,1,1,0,0,1,1,32375
75,3,1,1,0,1,0,1,3,0,0,1,1,1,0,56075
55,3,4,3,0,1,0,0,2,1,1,1,1,0,0,43325
100,1,2,5,0,0,1,0,1,1,0,0,1,0,0,20950
88,3,4,5,0,0,1,0,2,0,0,1,0,0,1,35700
43,1,2,3,0,0,1,0,3,1,0,1,0,1,1,31325
61,1,0,3,0,0,1,1,1,0,1,0,1,0,0,31975
237,2,2,1,1,0,0,0,2,0,0,1,1,0,1,49875
189,3,4,4,1,0,0,1,3,1,1,0,0,0,0,59225
108,2,3,3,0,0,1,1,2,0,1,0,0,1,1,35950
191,3,2,5,1,0,0,0,1,1,0,0,0,0,1,35775
229,1,0,4,0,0,1,1,3,0,1,1,1,1,0,56175
64,2,3,2,0,0,1,0,2,1,1,0,0,0,0,18850
178,1,4,2,0,1,0,1,3,1,1,0,1,0,0,48900
54,3,0,2,0,1,0,0,1,1,1,1,0,1,1,31100
61,2,2,3,0,0,1,0,1,1,1,0,1,1,1,20225
89,2,0,5,0,0,1,0,2,0,1,1,1,0,0,36925
243,1,1,5,1,0,0,0,2,0,0,1,1,0,1,52775
134,1,3,5,0,0,1,1,2,1,0,0,0,0,1,36600
191,1,0,1,0,1,0,0,1,0,0,0,0,1,1,17025
53,3,3,3,1,0,0,0,2,0,1,1,1,1,1,51275
239,3,1,4,1,0,0,0,3,0,0,0,1,0,0,46175
222,3,0,2,0,0,1,0,2,1,0,1,1,0,1,37000
147,1,1,1,0,1,0,0,3,1,0,0,0,0,0,23925
147,2,2,2,0,1,0,1,2,1,1,1,1,1,1,56375
220,3,3,4,0,1,0,0,2,1,1,0,1,0,0,36200
45,2,4,2,0,1,0,1,1,1,0,0,1,1,0,38825
212,2,1,2,0,0,1,0,3,0,1,0,1,1,1,28750
151,1,3,4,1,0,0,0,2,1,1,1,0,1,0,47775
183,2,2,4,0,0,1,0,2,0,0,1,1,0,0,38275
11,1,3,3,1,0,0,1,1,1,0,0,1,1,0,45975
181,1,3,2,0,0,1,1,1,1,1,0,0,0,0,31775
229,3,4,5,1,0,0,1,2,1,0,0,1,1,1,61175
98,3,1,3,0,0,1,0,2,0,1,0,1,0,1,25150
147,3,1,4,1,0,0,0,2,1,1,1,0,1,0,49175
33,3,0,2,1,0,0,0,1,0,0,0,0,0,1,26325
225,1,4,3,0,0,1,1,3,0,1,0,0,0,0,41625
95,2,4,2,0,0,1,1,3,0,0,0,0,0,1,37375
225,1,4,5,1,0,0,1,2,1,0,0,1,0,0,58075
108,3,2,2,0,0,1,1,2,1,0,0,0,1,1,34450
39,3,3,4,0,0,1,0,3,1,0,0,0,0,1,24475
53,3,2,3,0,0,1,1,3,1,0,1,1,0,1,54025
104,1,4,2,0,0,1,1,2,1,0,0,1,0,0,37300
53,3,0,1,0,1,0,1,1,1,0,1,0,0,1,43575
168,2,4,1,1,0,0,0,2,1,0,1,0,0,1,45450
46,3,2,2,0,0,1,0,3,1,0,1,1,1,0,37600
70,1,4,1,0,0,1,1,2,1,1,0,1,1,1,36450
111,1,4,4,0,1,0,0,2,0,1,1,1,1,0,42725
41,2,2,3,0,0,1,1,1,0,1,1,1,1,0,46225
174,3,2,4,0,0,1,0,3,0,0,0,0,0,1,26850
42,3,1,4,1,0,0,1,3,1,1,0,1,1,1,57750
188,2,3,3,0,0,1,1,1,0,1,0,0,0,0,34450
127,1,4,2,0,1,0,1,1,1,0,0,1,0,1,39375
223,3,2,1,1,0,0,0,1,1,0,1,1,0,1,47775
198,1,3,2,1,0,0,0,1,1,0,0,1,0,0,34400
102,1,2,2,1,0,0,1,1,0,1,0,0,1,0,42800
181,2,1,3,0,0,1,0,2,0,1,1,0,0,0,33025
51,1,0,4,0,0,1,0,3,0,1,0,0,0,1,20525
103,1,2,5,0,1,0,1,2,1,1,1,1,0,0,57525
3,1,0,1,0,1,0,0,1,1,1,0,0,1,1,13825
101,1,4,5,1,0,0,1,2,1,0,1,1,0,1,66725
191,1,1,2,1,0,0,0,2,1,1,0,1,1,1,37475
143,2,4,4,1,0,0,0,2,1,1,1,1,1,0,54275
8,2,0,1,0,0,1,0,1,0,0,0,0,0,0,8950
192,2,1,4,0,0,1,1,3,0,0,1,0,0,0,51800
11,1,2,1,0,1,0,1,2,0,0,0,1,0,0,36975
192,3,4,4,0,0,1,1,1,1,1,0,0,0,0,38300
221,1,0,4,0,0,1,0,2,0,0,1,1,0,0,36225
247,3,0,5,0,0,1,1,2,1,0,1,1,1,1,56375
21,1,4,2,1,0,0,0,3,1,0,0,0,1,1,33275
58,2,0,1,1,0,0,1,2,1,1,0,1,0,0,48650
199,3,3,3,1,0,0,0,1,0,1,1,0,1,1,46975
158,2,4,2,0,1,0,1,2,0,0,0,1,0,0,44900
221,1,4,3,1,0,0,1,3,0,1,1,1,0,1,71725
144,1,3,3,1,0,0,1,1,1,1,1,0,0,1,57850
127,2,0,2,1,0,0,0,1,0,0,0,0,0,0,27175
155,2,1,2,1,0,0,0,3,1,0,1,1,0,0,52075
81,1,3,5,0,0,1,0,2,0,0,1,0,1,0,31775
76,1,0,1,0,0,1,1,2,0,0,1,1,1,0,43850
98,1,3,4,0,0,1,0,1,0,1,0,0,1,0,16950
184,3,0,2,1,0,0,1,2,1,0,1,0,0,0,60600
16,1,3,4,0,1,0,1,1,1,1,1,0,0,1,46900
140,1,1,4,1,0,0,1,1,1,1,1,1,0,1,61950
55,3,4,4,0,0,1,1,3,0,0,1,1,1,1,56575
54,2,3,1,1,0,0,1,3,0,0,1,0,0,0,60100
101,1,3,4,1,0,0,0,2,0,1,1,0,1,0,46275
201,3,3,4,0,0,1,1,1,0,1,1,1,0,1,53725
38,3,1,1,0,1,0,1,1,0,0,0,0,0,0,31950
179,3,2,1,1,0,0,0,1,0,0,1,0,1,0,41975
148,2,2,3,1,0,0,0,1,0,1,0,1,1,0,36150
57,2,1,5,1,0,0,1,1,0,0,0,1,0,1,49375
238,2,4,2,0,0,1,1,1,0,1,1,1,0,1,51400
224,1,4,1,1,0,0,1,2,1,0,1,1,1,0,64800
108,1,4,4,0,1,0,0,2,1,0,1,1,0,1,41650
146,3,3,5,0,1,0,1,2,1,1,0,1,0,0,50600
226,2,4,2,0,0,1,1,1,0,1,0,0,1,0,34900
145,1,0,1,0,0,1,0,1,1,1,0,0,1,1,12375
168,2,1,5,0,1,0,0,3,0,1,0,1,1,1,36400
39,2,4,3,0,1,0,1,2,1,0,0,1,1,0,43425
136,3,2,5,0,0,1,1,1,0,1,0,0,0,1,36400
166,1,2,3,0,0,1,1,2,1,1,0,1,1,0,39850
76,3,2,3,0,0,1,0,1,0,0,1,0,1,1,27900
127,1,4,3,0,1,0,0,2,0,0,0,0,0,1,24425
59,3,0,2,1,0,0,0,1,1,0,1,0,1,0,38975
14,3,2,1,0,0,1,1,3,0,1,1,0,0,0,47100
159,3,1,4,0,1,0,1,1,0,1,1,1,0,1,56175
161,2,4,5,1,0,0,0,1,1,1,1,0,1,0,48025
147,1,1,1,0,0,1,0,3,0,1,1,0,0,1,31675
57,1,1,1,0,0,1,1,1,0,1,1,1,1,0,41875
81,1,1,4,1,0,0,1,2,1,0,0,0,1,1,46525
135,1,1,3,0,0,1,1,3,0,0,0,1,1,0,40325
175,3,0,1,0,1,0,0,3,0,0,0,0,1,1,26625
25,1,3,5,0,0,1,1,1,0,0,1,1,1,0,46325
184,2,2,5,0,0,1,1,1,1,1,1,1,1,1,52550
189,1,3,2,0,1,0,0,2,1,0,1,1,0,0,40425
132,2,1,1,1,0,0,0,1,0,0,1,1,1,1,43000
199,1,0,3,0,0,1,1,1,0,1,1,0,1,0,42725
190,3,1,3,0,1,0,0,1,1,1,0,0,0,0,24750
5,1,0,2,0,0,1,1,2,1,0,0,1,1,1,31825
38,3,0,5,1,0,0,1,3,1,1,1,1,1,0,69900
104,1,3,2,1,0,0,1,2,0,1,0,1,0,0,51550
19,3,3,5,1,0,0,1,2,1,0,1,1,1,1,66925
89,3,4,2,1,0,0,1,1,0,1,0,0,0,0,46975
212,2,2,3,1,0,0,0,1,0,0,1,1,0,0,48250
14,1,2,4,0,1,0,1,3,0,1,0,1,1,1,45550
77,3,0,1,0,1,0,1,1,1,1,1,0,0,0,45425
140,1,4,2,0,1,0,1,1,1,0,1,0,0,0,47000
29,1,3,5,0,1,0,1,3,1,1,0,0,0,1,43725
207,3,3,2,0,0,1,1,1,0,0,0,1,1,1,38375
196,3,3,5,0,0,1,0,2,1,1,0,1,1,0,31850
93,1,2,5,0,0,1,0,2,0,1,0,0,0,1,20825
175,3,1,5,0,0,1,1,1,1,0,0,0,0,1,35625
246,1,0,5,0,1,0,0,1,0,0,0,0,1,0,23400
10,3,2,2,0,1,0,0,1,0,1,1,0,0,0,31250
230,2,4,1,0,1,0,0,2,0,1,0,0,1,0,27250
21,3,4,3,0,0,1,1,2,1,1,1,0,0,0,48025
29,3,3,5,0,0,1,0,3,1,0,0,1,1,1,29925
73,2,1,1,0,0,1,1,2,1,0,1,0,1,0,41825
43,1,3,5,0,1,0,0,3,1,1,1,0,1,1,40825
214,1,3,2,0,0,1,0,3,0,1,0,1,0,0,28800
58,2,3,3,0,1,0,0,1,0,0,0,1,0,1,24400
54,3,3,5,0,0,1,1,3,0,0,0,0,0,1,40850
238,1,3,5,0,1,0,1,3,0,1,1,0,1,1,60450
